"source","target","dst_port","weight","type","time","diff"
"192.168.1.20:45566","99.86.182.24:443","443","601","graph_edge","1771676801832","-1"
"192.168.1.20:45566","99.86.182.24:443","443","384","graph_edge","1771676801832","-1"
"192.168.1.20:45566","99.86.182.24:443","443","420","graph_edge","1771676801832","-1"
"192.168.1.20:45566","99.86.182.24:443","443","528","graph_edge","1771676801832","-1"
"192.168.1.20:45566","99.86.182.24:443","443","474","graph_edge","1771676801832","-1"
"192.168.1.20:45566","99.86.182.24:443","443","484","graph_edge","1771676801832","1"
"192.168.1.20:45566","99.86.182.24:443","443","430","graph_edge","1771676801832","1"
"192.168.1.20:45566","99.86.182.24:443","443","538","graph_edge","1771676801832","1"
"192.168.1.20:45566","99.86.182.24:443","443","611","graph_edge","1771676801832","1"
"192.168.1.20:45566","99.86.182.24:443","443","394","graph_edge","1771676801832","1"
"192.168.1.20:45566","99.86.182.24:443","443","394","graph_edge","1771676802168","-1"
"192.168.1.20:45566","99.86.182.24:443","443","611","graph_edge","1771676802168","-1"
"192.168.1.20:45566","99.86.182.24:443","443","430","graph_edge","1771676802168","-1"
"192.168.1.20:45566","99.86.182.24:443","443","538","graph_edge","1771676802168","-1"
"192.168.1.20:45566","99.86.182.24:443","443","484","graph_edge","1771676802168","-1"
"192.168.1.20:45566","99.86.182.24:443","443","231","graph_edge","1771676802168","1"
"192.168.1.20:45566","99.86.182.24:443","443","494","graph_edge","1771676802168","1"
"192.168.1.20:45566","99.86.182.24:443","443","440","graph_edge","1771676802168","1"
"192.168.1.20:45566","99.86.182.24:443","443","548","graph_edge","1771676802168","1"
"192.168.1.20:45566","52.208.198.99:443","443","390","graph_edge","1771676802168","1"
"192.168.1.20:45566","99.86.182.24:443","443","404","graph_edge","1771676802168","1"
"192.168.1.20:45566","99.86.182.24:443","443","440","graph_edge","1771676803338","-1"
"192.168.1.20:45566","99.86.182.24:443","443","404","graph_edge","1771676803338","-1"
"192.168.1.20:45566","99.86.182.24:443","443","548","graph_edge","1771676803338","-1"
"192.168.1.20:45566","99.86.182.24:443","443","231","graph_edge","1771676803338","-1"
"192.168.1.20:45566","99.86.182.24:443","443","494","graph_edge","1771676803338","-1"
"192.168.1.20:45566","99.86.182.24:47192","47192","611","graph_edge","1771676803338","1"
"192.168.1.20:45566","99.86.182.24:47192","47192","874","graph_edge","1771676803338","1"
"192.168.1.20:45566","52.208.198.99:443","443","431","graph_edge","1771676803338","1"
"192.168.1.20:45566","99.86.182.24:47192","47192","497","graph_edge","1771676803338","1"
"192.168.1.20:45566","99.86.182.24:47192","47192","820","graph_edge","1771676803338","1"
"192.168.1.20:45566","99.86.182.24:47192","47192","784","graph_edge","1771676803338","1"
"192.168.1.20:45566","99.86.182.24:47192","47192","820","graph_edge","1771676804832","-1"
"192.168.1.20:45566","99.86.182.24:47192","47192","784","graph_edge","1771676804832","-1"
"192.168.1.20:45566","99.86.182.24:47192","47192","497","graph_edge","1771676804832","-1"
"192.168.1.20:45566","99.86.182.24:47192","47192","874","graph_edge","1771676804832","-1"
"192.168.1.20:45566","99.86.182.24:47192","47192","611","graph_edge","1771676804832","-1"
"192.168.1.20:45566","99.86.182.24:47192","47192","631","graph_edge","1771676804832","1"
"192.168.1.20:45566","99.86.182.24:47192","47192","517","graph_edge","1771676804832","1"
"192.168.1.20:45566","99.86.182.24:47192","47192","894","graph_edge","1771676804832","1"
"192.168.1.20:45566","99.86.182.24:47192","47192","840","graph_edge","1771676804832","1"
"192.168.1.20:45566","99.86.182.24:47192","47192","804","graph_edge","1771676804832","1"
"192.168.1.20:45566","99.86.182.24:47192","47192","840","graph_edge","1771676805270","-1"
"192.168.1.20:45566","99.86.182.24:47192","47192","804","graph_edge","1771676805270","-1"
"192.168.1.20:45566","99.86.182.24:47192","47192","517","graph_edge","1771676805270","-1"
"192.168.1.20:45566","99.86.182.24:47192","47192","894","graph_edge","1771676805270","-1"
"192.168.1.20:45566","99.86.182.24:47192","47192","631","graph_edge","1771676805270","-1"
"192.168.1.20:45566","99.86.182.24:47192","47192","641","graph_edge","1771676805270","1"
"192.168.1.20:45566","99.86.182.24:47192","47192","527","graph_edge","1771676805270","1"
"192.168.1.20:45566","99.86.182.24:47192","47192","904","graph_edge","1771676805270","1"
"192.168.1.20:45566","99.86.182.24:47192","47192","850","graph_edge","1771676805270","1"
"192.168.1.20:45566","99.86.182.24:47192","47192","814","graph_edge","1771676805270","1"
"192.168.1.20:45566","99.86.182.24:47192","47192","814","graph_edge","1771676806332","-1"
"192.168.1.20:45566","99.86.182.24:47192","47192","904","graph_edge","1771676806332","-1"
"192.168.1.20:45566","99.86.182.24:47192","47192","850","graph_edge","1771676806332","-1"
"192.168.1.20:45566","99.86.182.24:47192","47192","641","graph_edge","1771676806332","-1"
"192.168.1.20:45566","99.86.182.24:47192","47192","527","graph_edge","1771676806332","-1"
"192.168.1.20:45566","99.86.182.24:443","443","681","graph_edge","1771676806332","1"
"192.168.1.20:45566","99.86.182.24:443","443","567","graph_edge","1771676806332","1"
"192.168.1.20:45566","99.86.182.24:443","443","652","graph_edge","1771676806332","1"
"192.168.1.20:45566","99.86.182.24:443","443","890","graph_edge","1771676806332","1"
"192.168.1.20:45566","99.86.182.24:443","443","854","graph_edge","1771676806332","1"
"192.168.1.20:42256","216.239.36.223:443","443","292","graph_edge","1771676806332","1"
"192.168.1.20:45566","99.86.182.24:443","443","854","graph_edge","1771676809332","-1"
"192.168.1.20:42256","216.239.36.223:443","443","292","graph_edge","1771676809332","-1"
"192.168.1.20:45566","99.86.182.24:443","443","681","graph_edge","1771676809332","-1"
"192.168.1.20:45566","99.86.182.24:443","443","567","graph_edge","1771676809332","-1"
"192.168.1.20:45566","99.86.182.24:443","443","890","graph_edge","1771676809332","-1"
"192.168.1.20:45566","99.86.182.24:443","443","827","graph_edge","1771676809332","1"
"192.168.1.20:45566","99.86.182.24:443","443","607","graph_edge","1771676809332","1"
"192.168.1.20:42256","216.239.36.223:443","443","332","graph_edge","1771676809332","1"
"192.168.1.20:45566","99.86.182.24:443","443","721","graph_edge","1771676809332","1"
"192.168.1.20:42256","216.239.36.223:443","443","103","graph_edge","1771676809332","1"
"192.168.1.20:45566","99.86.182.24:443","443","894","graph_edge","1771676809332","1"
"192.168.1.20:42256","216.239.36.223:443","443","103","graph_edge","1771676810832","-1"
"192.168.1.20:45566","99.86.182.24:443","443","894","graph_edge","1771676810832","-1"
"192.168.1.20:42256","216.239.36.223:443","443","332","graph_edge","1771676810832","-1"
"192.168.1.20:45566","99.86.182.24:443","443","721","graph_edge","1771676810832","-1"
"192.168.1.20:45566","99.86.182.24:443","443","607","graph_edge","1771676810832","-1"
"192.168.1.20:45566","99.86.182.24:443","443","617","graph_edge","1771676810832","1"
"192.168.1.20:443","216.239.36.223:443","443","342","graph_edge","1771676810832","1"
"192.168.1.20:45566","99.86.182.24:443","443","731","graph_edge","1771676810832","1"
"192.168.1.20:443","216.239.36.223:443","443","113","graph_edge","1771676810832","1"
"192.168.1.20:45566","99.86.182.24:443","443","904","graph_edge","1771676810832","1"
"192.168.1.20:45566","99.86.182.24:443","443","904","graph_edge","1771676810908","-1"
"192.168.1.20:443","216.239.36.223:443","443","113","graph_edge","1771676810908","-1"
"192.168.1.20:45566","99.86.182.24:443","443","731","graph_edge","1771676810908","-1"
"192.168.1.20:443","216.239.36.223:443","443","342","graph_edge","1771676810908","-1"
"192.168.1.20:45566","99.86.182.24:443","443","617","graph_edge","1771676810908","-1"
"192.168.1.20:45566","99.86.182.24:443","443","677","graph_edge","1771676810908","1"
"192.168.1.20:42228","216.239.36.223:443","443","87","graph_edge","1771676810908","1"
"192.168.1.20:42256","216.239.36.223:443","443","402","graph_edge","1771676810908","1"
"192.168.1.20:45566","99.86.182.24:443","443","791","graph_edge","1771676810908","1"
"192.168.1.20:45566","99.86.182.24:443","443","877","graph_edge","1771676810908","1"
"192.168.1.20:42256","216.239.36.223:443","443","173","graph_edge","1771676810908","1"
"192.168.1.20:42256","216.239.36.223:443","443","173","graph_edge","1771676812332","-1"
"192.168.1.20:45566","99.86.182.24:443","443","791","graph_edge","1771676812332","-1"
"192.168.1.20:42256","216.239.36.223:443","443","402","graph_edge","1771676812332","-1"
"192.168.1.20:42228","216.239.36.223:443","443","87","graph_edge","1771676812332","-1"
"192.168.1.20:45566","99.86.182.24:443","443","677","graph_edge","1771676812332","-1"
"192.168.1.20:45566","99.86.182.24:443","443","1067","graph_edge","1771676812332","1"
"192.168.1.20:42256","216.239.36.223:443","443","792","graph_edge","1771676812332","1"
"192.168.1.20:42228","216.239.36.223:443","443","477","graph_edge","1771676812332","1"
"192.168.1.20:42256","216.239.36.223:443","443","563","graph_edge","1771676812332","1"
"192.168.1.20:45566","99.86.182.24:443","443","1181","graph_edge","1771676812332","1"
"192.168.1.20:42256","216.239.36.223:443","443","563","graph_edge","1771676812488","-1"
"192.168.1.20:45566","99.86.182.24:443","443","1181","graph_edge","1771676812488","-1"
"192.168.1.20:42256","216.239.36.223:443","443","792","graph_edge","1771676812488","-1"
"192.168.1.20:42228","216.239.36.223:443","443","477","graph_edge","1771676812488","-1"
"192.168.1.20:45566","99.86.182.24:443","443","1067","graph_edge","1771676812488","-1"
"192.168.1.20:45566","99.86.182.24:57742","57742","1297","graph_edge","1771676812488","1"
"192.168.1.20:443","216.239.36.223:57742","57742","634","graph_edge","1771676812488","1"
"192.168.1.20:443","216.239.36.223:57742","57742","1022","graph_edge","1771676812488","1"
"192.168.1.20:443","216.239.36.223:57742","57742","707","graph_edge","1771676812488","1"
"192.168.1.20:45566","99.86.182.24:443","443","777","graph_edge","1771676812488","1"
"192.168.1.20:443","216.239.36.223:57742","57742","793","graph_edge","1771676812488","1"
"192.168.1.20:443","216.239.36.223:57742","57742","793","graph_edge","1771676812564","-1"
"192.168.1.20:443","216.239.36.223:57742","57742","707","graph_edge","1771676812564","-1"
"192.168.1.20:443","216.239.36.223:57742","57742","1022","graph_edge","1771676812564","-1"
"192.168.1.20:443","216.239.36.223:57742","57742","634","graph_edge","1771676812564","-1"
"192.168.1.20:45566","99.86.182.24:57742","57742","1297","graph_edge","1771676812564","-1"
"192.168.1.20:45566","99.86.182.24:443","443","2247","graph_edge","1771676812564","1"
"192.168.1.20:45546","52.208.198.99:443","443","1972","graph_edge","1771676812564","1"
"192.168.1.20:45546","52.208.198.99:443","443","1584","graph_edge","1771676812564","1"
"192.168.1.20:45546","52.208.198.99:443","443","1743","graph_edge","1771676812564","1"
"192.168.1.20:45546","52.208.198.99:443","443","1657","graph_edge","1771676812564","1"
"192.168.1.20:45546","52.208.198.99:443","443","1743","graph_edge","1771676813060","-1"
"192.168.1.20:45546","52.208.198.99:443","443","1657","graph_edge","1771676813060","-1"
"192.168.1.20:45546","52.208.198.99:443","443","1972","graph_edge","1771676813060","-1"
"192.168.1.20:45546","52.208.198.99:443","443","1584","graph_edge","1771676813060","-1"
"192.168.1.20:45566","99.86.182.24:443","443","2247","graph_edge","1771676813060","-1"
"192.168.1.20:45566","99.86.182.24:52702","52702","2667","graph_edge","1771676813060","1"
"192.168.1.20:45546","52.208.198.99:52702","52702","2392","graph_edge","1771676813060","1"
"192.168.1.20:45546","52.208.198.99:52702","52702","2004","graph_edge","1771676813060","1"
"192.168.1.20:45546","52.208.198.99:52702","52702","2163","graph_edge","1771676813060","1"
"192.168.1.20:45546","52.208.198.99:52702","52702","2077","graph_edge","1771676813060","1"
"192.168.1.20:45546","52.208.198.99:52702","52702","2163","graph_edge","1771676813832","-1"
"192.168.1.20:45546","52.208.198.99:52702","52702","2077","graph_edge","1771676813832","-1"
"192.168.1.20:45546","52.208.198.99:52702","52702","2392","graph_edge","1771676813832","-1"
"192.168.1.20:45546","52.208.198.99:52702","52702","2004","graph_edge","1771676813832","-1"
"192.168.1.20:45566","99.86.182.24:52702","52702","2667","graph_edge","1771676813832","-1"
"192.168.1.20:45566","99.86.182.24:52702","52702","2747","graph_edge","1771676813832","1"
"192.168.1.20:45546","52.208.198.99:52702","52702","2472","graph_edge","1771676813832","1"
"192.168.1.20:45546","52.208.198.99:52702","52702","2084","graph_edge","1771676813832","1"
"192.168.1.20:45546","52.208.198.99:52702","52702","2243","graph_edge","1771676813832","1"
"192.168.1.20:45546","52.208.198.99:52702","52702","2157","graph_edge","1771676813832","1"
"192.168.1.20:45546","52.208.198.99:52702","52702","2243","graph_edge","1771676814136","-1"
"192.168.1.20:45546","52.208.198.99:52702","52702","2157","graph_edge","1771676814136","-1"
"192.168.1.20:45546","52.208.198.99:52702","52702","2472","graph_edge","1771676814136","-1"
"192.168.1.20:45546","52.208.198.99:52702","52702","2084","graph_edge","1771676814136","-1"
"192.168.1.20:45566","99.86.182.24:52702","52702","2747","graph_edge","1771676814136","-1"
"192.168.1.20:45566","99.86.182.24:52702","52702","2767","graph_edge","1771676814136","1"
"192.168.1.20:45546","52.208.198.99:52702","52702","2492","graph_edge","1771676814136","1"
"192.168.1.20:45546","52.208.198.99:52702","52702","2104","graph_edge","1771676814136","1"
"192.168.1.20:45546","52.208.198.99:52702","52702","2263","graph_edge","1771676814136","1"
"192.168.1.20:45546","52.208.198.99:52702","52702","2177","graph_edge","1771676814136","1"
"192.168.1.20:45546","52.208.198.99:52702","52702","2263","graph_edge","1771676814672","-1"
"192.168.1.20:45546","52.208.198.99:52702","52702","2177","graph_edge","1771676814672","-1"
"192.168.1.20:45546","52.208.198.99:52702","52702","2492","graph_edge","1771676814672","-1"
"192.168.1.20:45546","52.208.198.99:52702","52702","2104","graph_edge","1771676814672","-1"
"192.168.1.20:45566","99.86.182.24:52702","52702","2767","graph_edge","1771676814672","-1"
"192.168.1.20:45566","99.86.182.24:443","443","1640","graph_edge","1771676814672","1"
"192.168.1.20:55434","52.208.198.99:443","443","2542","graph_edge","1771676814672","1"
"192.168.1.20:55434","52.208.198.99:443","443","2154","graph_edge","1771676814672","1"
"192.168.1.20:55434","52.208.198.99:443","443","2313","graph_edge","1771676814672","1"
"192.168.1.20:55434","52.208.198.99:443","443","2227","graph_edge","1771676814672","1"
"192.168.1.20:55434","216.239.36.223:443","443","1177","graph_edge","1771676814672","1"
"192.168.1.20:55434","216.239.36.223:443","443","1177","graph_edge","1771676818332","-1"
"192.168.1.20:55434","52.208.198.99:443","443","2313","graph_edge","1771676818332","-1"
"192.168.1.20:55434","52.208.198.99:443","443","2227","graph_edge","1771676818332","-1"
"192.168.1.20:55434","52.208.198.99:443","443","2154","graph_edge","1771676818332","-1"
"192.168.1.20:55434","52.208.198.99:443","443","2542","graph_edge","1771676818332","-1"
"192.168.1.20:55434","52.208.198.99:443","443","2522","graph_edge","1771676818332","1"
"192.168.1.20:55434","52.208.198.99:49969","49969","2454","graph_edge","1771676818332","1"
"192.168.1.20:55434","216.239.36.223:49969","49969","320","graph_edge","1771676818332","1"
"192.168.1.20:55434","52.208.198.99:49969","49969","2527","graph_edge","1771676818332","1"
"192.168.1.20:55434","216.239.36.223:49969","49969","320","graph_edge","1771676818332","1"
"192.168.1.20:55434","52.208.198.99:443","443","2293","graph_edge","1771676818332","1"
"192.168.1.20:55434","216.239.36.223:49969","49969","1477","graph_edge","1771676818332","1"
"192.168.1.20:55434","216.239.36.223:49969","49969","320","graph_edge","1771676818746","-1"
"192.168.1.20:55434","216.239.36.223:49969","49969","1477","graph_edge","1771676818746","-1"
"192.168.1.20:55434","52.208.198.99:49969","49969","2454","graph_edge","1771676818746","-1"
