"flow_id","anomaly_score","anomaly_reason","last_packet_info","confidence","packet_count","total_bytes","duration","event_time","flow","last_packet_time","encryption","whitelisted","time","diff"
"127.0.0.1:57013 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1603","216673","4.744670701980591","1771523068.268761","127.0.0.1:57013 -> 127.0.0.53:53","1771523068.268761","Encrypted","False","1771523069012","-1"
"127.0.0.1:57013 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1626","219576","4.833466125488282","1771523068.3575563","127.0.0.1:57013 -> 127.0.0.53:53","1771523068.3575563","Encrypted","False","1771523069012","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.0","","","0.7","7","1265","0.18224604225158691","1771523070.844592","127.0.0.1:43071 -> 127.0.0.1:47842","1771523070.844592","Cleartext","False","1771523071164","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.0","","","0.7","7","1265","0.18224604225158691","1771523070.844592","127.0.0.1:43071 -> 127.0.0.1:47842","1771523070.844592","Cleartext","False","1771523071588","-1"
"127.0.0.1:7509 -> 127.0.0.53:53","0.3","Potential Slow DoS Pattern","Potential Slow DoS Pattern","0.9","1195","159215","4.696385932922364","1771523072.3574543","127.0.0.1:7509 -> 127.0.0.53:53","1771523072.3574543","Encrypted","False","1771523072568","1"
"127.0.0.1:7509 -> 127.0.0.53:53","0.3","Potential Slow DoS Pattern","Potential Slow DoS Pattern","0.9","1195","159215","4.696385932922364","1771523072.3574543","127.0.0.1:7509 -> 127.0.0.53:53","1771523072.3574543","Encrypted","False","1771523073074","-1"
"127.0.0.1:7509 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1395","184665","4.709695650100708","1771523072.8638432","127.0.0.1:7509 -> 127.0.0.53:53","1771523072.8638432","Encrypted","False","1771523073074","1"
"127.0.0.1:7509 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1395","184665","4.709695650100708","1771523072.8638432","127.0.0.1:7509 -> 127.0.0.53:53","1771523072.8638432","Encrypted","False","1771523073502","-1"
"127.0.0.1:7509 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1395","184665","4.7486928234100345","1771523073.357355","127.0.0.1:7509 -> 127.0.0.53:53","1771523073.357355","Encrypted","False","1771523073502","1"
"127.0.0.1:7509 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1395","184665","4.7486928234100345","1771523073.357355","127.0.0.1:7509 -> 127.0.0.53:53","1771523073.357355","Encrypted","False","1771523073926","-1"
"127.0.0.1:7509 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1395","184665","4.86400539970398","1771523073.5893495","127.0.0.1:7509 -> 127.0.0.53:53","1771523073.5893495","Encrypted","False","1771523073926","1"
"127.0.0.1:7509 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1395","184665","4.86400539970398","1771523073.5893495","127.0.0.1:7509 -> 127.0.0.53:53","1771523073.5893495","Encrypted","False","1771523074360","-1"
"127.0.0.1:7509 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1020","137303","4.527998519897461","1771523074.0422654","127.0.0.1:7509 -> 127.0.0.53:53","1771523074.0422654","Encrypted","False","1771523074360","1"
"127.0.0.1:7509 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1395","184665","4.948250604629517","1771523073.9926434","127.0.0.1:7509 -> 127.0.0.53:53","1771523073.9926434","Encrypted","False","1771523074360","1"
"127.0.0.1:7509 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1020","137303","4.527998519897461","1771523074.0422654","127.0.0.1:7509 -> 127.0.0.53:53","1771523074.0422654","Encrypted","False","1771523074794","-1"
"127.0.0.1:7509 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1209","162532","4.960928989410401","1771523074.5531037","127.0.0.1:7509 -> 127.0.0.53:53","1771523074.5531037","Encrypted","False","1771523074794","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.0","","","0.9","4","763","0.0010574588775634766","1771523074.5531037","127.0.0.1:43071 -> 127.0.0.1:47842","1771523074.5531037","Cleartext","False","1771523074794","1"
"127.0.0.1:7509 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1209","162532","4.960928989410401","1771523074.5531037","127.0.0.1:7509 -> 127.0.0.53:53","1771523074.5531037","Encrypted","False","1771523075280","-1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.0","","","0.9","4","763","0.0010574588775634766","1771523074.5531037","127.0.0.1:43071 -> 127.0.0.1:47842","1771523074.5531037","Cleartext","False","1771523075280","-1"
"127.0.0.1:7509 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1377","183890","4.960928989410401","1771523074.930919","127.0.0.1:7509 -> 127.0.0.53:53","1771523074.930919","Encrypted","False","1771523075280","1"
"127.0.0.1:7509 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1377","183890","4.960928989410401","1771523074.930919","127.0.0.1:7509 -> 127.0.0.53:53","1771523074.930919","Encrypted","False","1771523075716","-1"
"127.0.0.1:7509 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1867","249457","4.960928989410401","1771523075.8780704","127.0.0.1:7509 -> 127.0.0.53:53","1771523075.8780704","Encrypted","False","1771523075716","1"
"127.0.0.1:7509 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1877","250858","4.798275304794312","1771523076.3577669","127.0.0.1:7509 -> 127.0.0.53:53","1771523076.3577669","Encrypted","False","1771523076698","1"
"127.0.0.1:7509 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1877","250858","4.798275304794312","1771523076.3577669","127.0.0.1:7509 -> 127.0.0.53:53","1771523076.3577669","Encrypted","False","1771523077178","-1"
"127.0.0.1:7509 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1877","250858","4.798275304794312","1771523076.8816128","127.0.0.1:7509 -> 127.0.0.53:53","1771523076.8816128","Encrypted","False","1771523077178","1"
"127.0.0.1:7509 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1877","250858","4.798275304794312","1771523076.8816128","127.0.0.1:7509 -> 127.0.0.53:53","1771523076.8816128","Encrypted","False","1771523077602","-1"
"127.0.0.1:7509 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2004","269454","4.846560550689698","1771523077.4590597","127.0.0.1:7509 -> 127.0.0.53:53","1771523077.4590597","Encrypted","False","1771523077602","1"
"127.0.0.1:7509 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2004","269454","4.846560550689698","1771523077.4590597","127.0.0.1:7509 -> 127.0.0.53:53","1771523077.4590597","Encrypted","False","1771523078042","-1"
"127.0.0.1:7509 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2004","269454","4.846560550689698","1771523077.7072127","127.0.0.1:7509 -> 127.0.0.53:53","1771523077.7072127","Encrypted","False","1771523078042","1"
"127.0.0.1:7509 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2004","269454","4.846560550689698","1771523077.7072127","127.0.0.1:7509 -> 127.0.0.53:53","1771523077.7072127","Encrypted","False","1771523078498","-1"
"127.0.0.1:7509 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2004","269454","4.846560550689698","1771523077.8846958","127.0.0.1:7509 -> 127.0.0.53:53","1771523077.8846958","Encrypted","False","1771523078498","1"
"127.0.0.1:7509 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1993","270084","4.624578071594239","1771523078.1464376","127.0.0.1:7509 -> 127.0.0.53:53","1771523078.1464376","Encrypted","False","1771523078498","1"
"127.0.0.1:7509 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1993","270084","4.624578071594239","1771523078.1464376","127.0.0.1:7509 -> 127.0.0.53:53","1771523078.1464376","Encrypted","False","1771523079046","-1"
"127.0.0.1:7509 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2014","272821","4.835622144699097","1771523078.6504123","127.0.0.1:7509 -> 127.0.0.53:53","1771523078.6504123","Encrypted","False","1771523079046","1"
"127.0.0.1:7509 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2014","272821","4.835622144699097","1771523078.6504123","127.0.0.1:7509 -> 127.0.0.53:53","1771523078.6504123","Encrypted","False","1771523079488","-1"
"127.0.0.1:7509 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2014","272821","4.8718312511444095","1771523079.1882768","127.0.0.1:7509 -> 127.0.0.53:53","1771523079.1882768","Encrypted","False","1771523079488","1"
"127.0.0.1:7509 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2014","272821","4.8718312511444095","1771523079.1882768","127.0.0.1:7509 -> 127.0.0.53:53","1771523079.1882768","Encrypted","False","1771523079942","-1"
"127.0.0.1:7509 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2014","272821","4.8718312511444095","1771523079.6744726","127.0.0.1:7509 -> 127.0.0.53:53","1771523079.6744726","Encrypted","False","1771523079942","1"
"127.0.0.1:7509 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2014","272821","4.8718312511444095","1771523079.6744726","127.0.0.1:7509 -> 127.0.0.53:53","1771523079.6744726","Encrypted","False","1771523080418","-1"
"127.0.0.1:7509 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2014","272821","4.8718312511444095","1771523079.99978","127.0.0.1:7509 -> 127.0.0.53:53","1771523079.99978","Encrypted","False","1771523080418","1"
"127.0.0.1:7509 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1745","237067","4.319608283996582","1771523080.0594113","127.0.0.1:7509 -> 127.0.0.53:53","1771523080.0594113","Encrypted","False","1771523080418","1"
"127.0.0.1:7509 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1745","237067","4.319608283996582","1771523080.0594113","127.0.0.1:7509 -> 127.0.0.53:53","1771523080.0594113","Encrypted","False","1771523080876","-1"
"127.0.0.1:7509 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1910","258270","4.750466180801392","1771523080.5223148","127.0.0.1:7509 -> 127.0.0.53:53","1771523080.5223148","Encrypted","False","1771523080876","1"
"127.0.0.1:7509 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1910","258270","4.750466180801392","1771523080.5223148","127.0.0.1:7509 -> 127.0.0.53:53","1771523080.5223148","Encrypted","False","1771523081346","-1"
"127.0.0.1:7509 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2036","277822","4.781143737792969","1771523081.4238062","127.0.0.1:7509 -> 127.0.0.53:53","1771523081.4238062","Encrypted","False","1771523081346","1"
"127.0.0.1:7509 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2036","277822","4.781143737792969","1771523081.4238062","127.0.0.1:7509 -> 127.0.0.53:53","1771523081.4238062","Encrypted","False","1771523082352","-1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.0","","","0.9","7","1490","0.09601242637634277","1771523081.8962617","127.0.0.1:43071 -> 127.0.0.1:47842","1771523081.8962617","Cleartext","False","1771523082352","1"
"127.0.0.1:7509 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2036","277822","4.781143737792969","1771523081.8962617","127.0.0.1:7509 -> 127.0.0.53:53","1771523081.8962617","Encrypted","False","1771523082352","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.0","","","0.9","7","1490","0.09601242637634277","1771523081.8962617","127.0.0.1:43071 -> 127.0.0.1:47842","1771523081.8962617","Cleartext","False","1771523082864","-1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.0","","","0.9","4","917","0.001060558319091797","1771523083.51368","127.0.0.1:43071 -> 127.0.0.1:47842","1771523083.51368","Cleartext","False","1771523083802","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.0","","","0.9","4","917","0.001060558319091797","1771523083.51368","127.0.0.1:43071 -> 127.0.0.1:47842","1771523083.51368","Cleartext","False","1771523084312","-1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.0","","","0.7","11","1920","0.39073474502563477","1771523083.9033542","127.0.0.1:43071 -> 127.0.0.1:47842","1771523083.9033542","Cleartext","False","1771523084312","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.0","","","0.7","11","1920","0.39073474502563477","1771523083.9033542","127.0.0.1:43071 -> 127.0.0.1:47842","1771523083.9033542","Cleartext","False","1771523084902","-1"
"127.0.0.1:33977 -> 127.0.0.1:54084","0.3","","","0.9","30","12523","0.009502483367919923","1771523086.0262232","127.0.0.1:33977 -> 127.0.0.1:54084","1771523086.0262232","Encrypted","False","1771523086418","1"
"127.0.0.1:33977 -> 127.0.0.1:54084","0.3","","","0.9","30","12523","0.009502483367919923","1771523086.0262232","127.0.0.1:33977 -> 127.0.0.1:54084","1771523086.0262232","Encrypted","False","1771523086938","-1"
